"시도명",시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
"충청남도",천안시,지방도,광로3-3,번영로,03,충청남도 천안시 서북구 백석공단2길 62,충청남도 천안시 서북구 백석동 726,36.8294336,127.1139409,03,02,Y,36,1,04,05,양직+직좌+직좌+직좌+직좌,45+43+47+35+30,02,03,01,Y,01:00,05:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-3,백석로,03,충청남도 천안시 서북구 백석로 55,충청남도 천안시 서북구 백석동 325,36.8232106,127.1181185,03,02,Y,37,1,04,05,양직+직좌+직좌+직좌+직좌,43+23+37+37+20,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-10,시청로,03,,충청남도 천안시 서북구 백석동 263-3,36.8215217,127.117491,03,02,Y,38,1,04,05,양직+직좌+직좌+직좌+직좌,61+15+32+32+20,02,03,01,Y,00:00,05:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-3,백석로,03,,충청남도 천안시 서북구 백석동 155-8,36.8234695,127.1213136,03,01,Y,39,1,03,03,양직+양직+보행,81+40+39,02,03,01,Y,01:00,05:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-3,백석로,03,충청남도 천안시 서북구 백석로 103,충청남도 천안시 서북구 백석동 174-1,36.8239705,127.1231338,03,02,Y,40,1,04,05,양직+직좌+직좌+직좌+직좌,60+20+20+40+20,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-6,동서대로,03,충청남도 천안시 서북구 동서대로 19,충청남도 천안시 서북구 백석동 11-36,36.824503,127.1258202,03,01,Y,41,1,03,02,양직+보행,122+38,02,03,01,Y,01:00,05:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-6,동서대로,03,,충청남도 천안시 서북구 백석동 7-29,36.8248663,127.1270648,03,02,Y,42,1,04,03,양직+좌+직좌,89+36+35,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-33,백석3로,03,충청남도 천안시 서북구 백석4길 4,충청남도 천안시 서북구 백석동 861,36.822777,127.1248042,03,02,Y,43,1,04,05,양직+직좌+직좌+직좌+직좌,70+30+30+15+15,02,03,01,Y,01:00,05:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-3,백석로,03,충청남도 천안시 서북구 백석3로 130-14,충청남도 천안시 서북구 백석동 194-1,36.8219931,127.1260371,03,02,Y,44,1,04,03,양직+좌+좌,105+35+20,02,03,01,Y,01:00,05:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-6,동서대로,03,충청남도 천안시 서북구 동서대로 53,충청남도 천안시 서북구 두정동 629,36.8257025,127.1292681,03,01,Y,45,1,04,02,양직+보행,127+33,02,03,01,Y,01:00,05:00,Y,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-8,서부대로,03,충청남도 천안시 서북구 동서대로 85,충청남도 천안시 서북구 두정동 653,36.826872,127.1326985,03,02,Y,46,1,04,05,양직+직좌+직좌+직좌+직좌,40+25+33+31+31,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-6,동서대로,03,충청남도 천안시 서북구 동서대로 129,충청남도 천안시 서북구 성정동 1535,36.8261756,127.1378022,03,02,Y,47,1,04,05,양직+직좌+직좌+직좌+직좌,26+37+33+33+31,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-5,쌍용대로,03,충청남도 천안시 서북구 쌍용대로 288,충청남도 천안시 서북구 성정동 648-1,36.8227572,127.1370077,03,02,Y,48,1,04,04,양직+양좌+직좌+직좌,63+20+40+37,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-6,동서대로,03,충청남도 천안시 서북구 동서대로 163,충청남도 천안시 서북구 성정동 1437,36.8258585,127.1413088,03,02,Y,49,1,04,05,양직+직좌+직좌+직좌+직좌,41+28+36+35+20,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-6,동서대로,03,,충청남도 천안시 서북구 성정동 1427,36.8256342,127.1443132,03,02,Y,50,1,04,04,직좌+직좌+직좌+직좌,42+46+35+37,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-8,서부대로,03,,충청남도 천안시 서북구 성정동 542-2,36.8248519,127.1327358,03,02,Y,51,1,03,03,양직+양직+좌,98+25+37,02,03,01,Y,00:00,06:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-8,서부대로,03,,충청남도 천안시 서북구 성정동 539-10,36.8262603,127.1328421,03,02,Y,52,1,04,04,양직+양좌+직좌+직좌,56+30+36+38,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-8,서부대로,03,충청남도 천안시 동남구 서부대로 555,충청남도 천안시 동남구 봉명동 200-2,36.816544,127.1304893,03,02,Y,53,1,03,02,양직+좌,120+40,02,03,01,Y,01:00,05:00,Y,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-8,서부대로,03,,충청남도 천안시 동남구 봉명동 131-19,36.8146174,127.1300168,03,02,Y,54,1,04,04,양직+양직+양좌+좌,80+20+23+37,02,03,01,Y,01:00,05:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-8,서부대로,03,,충청남도 천안시 서북구 쌍용동 308-2,36.8080002,127.128414,03,02,Y,55,1,04,05,양직+직좌+직좌+직좌+직좌,50+25+20+40+25,02,03,01,Y,02:00,05:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-9,두정로,03,충청남도 천안시 서북구 두정로 114,충청남도 천안시 서북구 두정동 544,36.8337094,127.1294117,03,02,Y,56,1,04,04,양직+양직+직좌+직좌,55+25+30+30,02,03,01,Y,00:00,06:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-8,서부대로,03,,충청남도 천안시 서북구 쌍용동 254-4,36.8035278,127.1273217,03,02,Y,57,1,04,04,양직+양직+좌+직좌,75+25+40+20,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,충청남도 천안시 동남구 망향로 201,충청남도 천안시 동남구 안서동 360-2,36.8411426,127.174705,03,02,Y,58,1,04,03,양직+직좌+좌,69+20+41,02,03,01,Y,01:00,05:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,,충청남도 천안시 동남구 안서동 356-6,36.8383816,127.1742033,03,02,Y,59,1,04,03,양직+양좌+좌,75+20+35,02,03,01,Y,01:00,05:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,,충청남도 천안시 동남구 안서동 503-28,36.833316,127.1732768,03,02,Y,60,1,04,03,양직+직좌+좌,75+20+35,02,03,01,N,00:00,00:00,N,N,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,,충청남도 천안시 동남구 신부동 2-6,36.8318757,127.1721959,03,02,Y,61,1,04,03,양직+직좌+좌,75+20+35,02,03,01,Y,01:00,05:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,,충청남도 천안시 동남구 신부동 16-112,36.8287327,127.1695192,03,02,Y,62,1,03,02,양직+좌,105+25,02,03,01,Y,01:00,05:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,,충청남도 천안시 동남구 신부동 189-9,36.8282054,127.1665374,03,02,Y,63,1,04,04,양직+직좌+직좌+직좌,50+21+25+34,02,03,01,N,00:00,00:00,N,N,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,,충청남도 천안시 서북구 성거읍 요방리 산 23-4,36.8457929,127.180092,03,02,Y,64,1,04,03,양직+직좌+좌,86+14+30,02,03,01,Y,00:00,04:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-10,중앙로,03,,충청남도 천안시 동남구 신부동 396-3,36.8212552,127.1520815,03,01,Y,65,1,03,02,양직+보행,59+26,02,03,01,Y,00:00,05:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,광로3-3,번영로,03,충청남도 천안시 서북구 불당22대로 86,충청남도 천안시 서북구 불당동 1535,36.813221,127.1042089,03,02,Y,66,1,04,04,양직+직좌+직좌+양직+직좌+직좌,70+27+26+24+26+27,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,광로3-3,번영로,03,,충청남도 천안시 서북구 불당동 681,36.812051,127.1090844,03,02,Y,67,1,04,04,양직+직좌+직좌+양직+직좌+직좌,70+27+26+24+26+27,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,광로3-3,번영로,03,,충청남도 천안시 서북구 불당동 1816,36.8083197,127.106278,03,02,Y,68,1,04,04,양직+직좌+직좌+양직+직좌+직좌,60+26+26+24+26+38,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-1,천안대로,03,,충청남도 천안시 동남구 삼룡동 330-36,36.7802544,127.1656274,03,02,Y,69,1,04,05,양직+직좌+직좌+직좌+직좌,67+20+30+23+20,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-10,시청로,03,,충청남도 천안시 서북구 백석동 907,36.8178013,127.1170631,03,02,Y,70,1,04,04,양직+양직+좌+직좌,62+30+38+20,02,03,01,Y,00:00,05:30,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-10,시청로,03,,충청남도 천안시 서북구 불당동 236-16,36.8157516,127.1162752,03,02,Y,71,1,04,03,양직+직좌+좌,95+20+35,02,03,01,Y,00:00,05:30,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-10,시청로,03,,충청남도 천안시 서북구 불당동 236-18,36.8143352,127.1160628,03,01,Y,72,1,03,02,양직+보행,120+30,02,03,01,Y,02:00,04:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-10,시청로,03,,충청남도 천안시 서북구 불당동 246-30,36.8113117,127.1153221,03,02,Y,73,1,04,03,양직+직좌+좌,95+20+35,02,03,01,Y,00:00,05:30,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-10,시청로,03,,충청남도 천안시 서북구 불당동 419-14,36.808441,127.1142691,03,02,Y,74,1,04,03,양직+직좌+좌,95+20+35,02,03,01,Y,00:00,05:30,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-10,시청로,03,충청남도 천안시 서북구 봉서산로 64,충청남도 천안시 서북구 불당동 796,36.8059423,127.1138261,03,02,Y,75,1,04,05,양직+직좌+직좌+직좌+직좌,40+20+35+35+20,02,03,01,Y,01:00,05:30,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-5,쌍용대로,03,충청남도 천안시 서북구 쌍용대로 233,충청남도 천안시 서북구 성정동 1012,36.8183147,127.1351824,03,02,Y,76,1,04,04,양직+양좌+직좌+직좌,66+17+43+34,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-5,쌍용대로,03,충청남도 천안시 동남구 쌍용대로 185,충청남도 천안시 동남구 봉명동 369,36.8140208,127.1342064,03,02,Y,77,1,04,05,양직+직좌+직좌+직좌+직좌,47+23+38+34+18,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-5,쌍용대로,03,충청남도 천안시 동남구 쌍용대로 142,충청남도 천안시 동남구 봉명동 204-29,36.8099427,127.1336684,03,02,Y,78,1,04,03,양직+양좌+좌,107+20+33,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-5,쌍용대로,03,충청남도 천안시 서북구 봉명로 35,충청남도 천안시 서북구 쌍용동 825,36.8075489,127.1323785,03,02,Y,79,1,04,04,양직+양좌+직좌+직좌,67+21+36+36,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-5,쌍용대로,03,충청남도 천안시 서북구 쌍용대로 57,충청남도 천안시 서북구 쌍용동 1160,36.8026797,127.1314832,03,02,Y,80,1,04,04,양직+직좌+직좌+직좌,64+23+37+36,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-7,봉정로,03,,충청남도 천안시 서북구 성정동 313-6,36.8182783,127.1428539,03,02,Y,81,1,04,04,직좌+직좌+직좌+직좌,45+45+35+35,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-7,봉정로,03,충청남도 천안시 서북구 봉정로 149,충청남도 천안시 서북구 성정동 715-2,36.8153947,127.1418639,03,01,Y,82,1,03,02,양직+보행,52+28,02,03,01,Y,01:00,05:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-7,봉정로,03,충청남도 천안시 서북구 성정로 103,충청남도 천안시 서북구 성정동 731-6,36.8137536,127.1414832,03,02,Y,83,1,04,04,직좌+직좌+직좌+직좌,50+30+50+30,02,03,01,Y,01:00,05:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-7,봉정로,03,,충청남도 천안시 서북구 성정동 199-17,36.8103835,127.1411342,03,02,Y,84,1,03,03,양직+양좌+좌,100+30+30,02,03,01,Y,00:00,06:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-7,봉정로,03,,충청남도 천안시 동남구 봉명동 56-2,36.8067078,127.1399022,03,02,Y,85,1,04,04,직좌+직좌+직좌+직좌,49+35+48+28,02,03,01,Y,02:00,04:00,N,N,Y,,충청남도 천안시청,041-521-2948,2022-06-27
